time,Quantized
0.00196418578005876,102
0.001983282208225745,111
0.001992690437712307,116
0.001997483864028155,120
0.001999334854682931,121
0.00200155858692824,123
0.002005162423457273,126
0.002010896418706434,132
0.002019499752704618,142
0.002029265377704618,153
0.002039031002704618,164
0.002045086088980257,169
0.002049530414505356,172
0.00205278244945454,174
0.002057988128495015,177
0.002065943368482408,181
0.002075708993482408,184
0.002085474618482408,188
0.002092645819922527,192
0.002100347275104628,197
0.002104978488401117,201
0.002112177067989408,207
0.002121942692989408,217
0.002131708317989408,226
0.002139984731423908,231
0.002147665144752819,235
0.002151559277305072,237
0.002157719779991314,238
0.002176574007399838,239
0.002186287375625387,239
0.00219558839098947,242
0.002204704912668625,246
0.002222916120669354,255
0.002232681745669354,255
0.002241612907280413,255
0.002246723163639029,255
0.002251792772392068,255
0.002259573401304088,255
0.002279104651304088,248
0.002289770612586682,245
0.00229871694521607,244
0.00231545784398713,245
0.00232522346898713,245
0.00233378854415818,243
0.002341678261328337,240
0.002345473954248919,238
0.002351490847700735,234
0.002360420093613442,226
0.002370185718613442,217
0.002379951343613442,209
0.002387514768129528,204
0.002393066685512872,202
0.00239854779801456,199
0.002416612674092495,193
0.002426378299092495,189
0.002432977914556583,185
0.002437599882776784,182
0.002440678709968502,179
0.002445620119290045,175
0.002453233544760437,167
0.002462999169760437,155
0.002472764794760437,145
0.00248046022234776,137
0.002483844421445131,135
0.002485486287404324,133
0.00248815659345412,131
0.002492465178167616,129
0.00249921789536814,125
0.002508916645679291,121
0.002518682270679291,116
0.002527545992409716,111
0.002531818080988886,108
0.002535753069548162,105
0.002539487764444396,101
0.002545415137567611,95
0.002564008565465324,75
0.002573774190465324,65
0.002581633066072861,59
0.002587093048395137,56
0.002592489126875324,53
0.002600683557686199,51
0.002610449182686199,48
0.002620214807686199,45
0.002629819117079728,41
0.002634694964738106,38
0.002639543239853727,34
0.002656799232848104,20
0.002666564857848104,13
0.002674438812599428,8
0.002682131682442553,6
0.002686320113198886,5
0.00269290329329977,5
0.002712201081626761,7
0.002721324476621329,8
0.002729831726169244,7
0.002739348473469074,4
0.002757842288694028,0
0.002767607913694028,0
0.002775752266257255,0
0.002781121703189425,0
0.00278643370595155,0
0.002794523270149159,3
0.002814054520149159,15
0.00282393323194748,19
0.002833463678323031,22
0.002850593676436465,24
0.002860359301436465,25
0.002868410601498331,28
0.002876098847368876,32
0.002880161872298256,35
0.002886566197966795,41
0.002905681078856009,60
0.002915064438012184,68
0.002921671645653707,73
0.002927510077334685,77
0.002933253972610294,80
0.002951634596661709,87
0.002961400221661709,92
0.002967433644730172,96
0.002971871162345642,99
0.002975129773469079,102
0.002980345434464071,107
0.002988313365067848,116
0.002998078990067848,128
0.003007844615067847,139
0.0030149955312223,145
0.00301803695748377,148
0.003019811951807061,149
0.003022697056869835,151
0.003027339955818068,154
0.00303455441695362,158
0.003044320041953619,162
0.003054085666953619,166
0.003062340918328392,170
0.00306760504705252,174
0.003073932681046498,179
0.003080116968143802,185
0.003098997177836257,205
0.003108679635409319,213
0.003115760271051817,218
0.00312145882911102,221
0.003127074864596103,223
0.003135537805230665,225
0.003145303430230665,226
0.003155069055230665,228
0.003163952821412788,231
0.003174163803813696,236
0.003191729549905696,248
0.003201495174905696,254
0.00320890952005217,255
0.003216609457930004,255
0.003221096193798826,255
0.003228096847363358,255
0.003247628097363358,251
0.003260155556169582,249
0.003267820349837105,249
0.003282785679885504,252
0.003292551304885504,253
0.003302316929885504,254
0.003309850511908527,252
0.003315411619447985,250
0.003320901213583288,247
0.00332921085034857,241
0.00334874210034857,226
0.00335804050397801,221
0.003363024441125735,219
0.003367975017132402,217
0.003385366108004787,213
0.003395131733004787,210
0.003402809407413462,206
0.003407828322481207,203
0.003414826291865937,197
0.00342159533137104,191
0.003441075385822529,170
0.003449913449893316,161
0.003454163064979727,158
0.003458092165302797,155
0.003461832355948642,153
0.003467767811027005,149
0.003476604837511067,145
0.003486370462511067,141
0.003496136087511067,136
0.003501745698850879,132
0.003503968300598301,130
0.00350605358342062,128
0.00350943665183036,125
0.003514840484963775,120
0.003523044526969935,111
0.003532810151969935,99
0.003542575776969935,89
0.00354933816703042,83
0.003554015889799677,79
0.003557039651115245,77
0.003561896513788472,75
0.003569398283323409,71
0.003588929533323408,64
0.003596787169285587,60
0.003604480404461024,55
0.00360868006270355,52
0.003615279161568536,46
0.003634592877238305,28
0.003643692428781796,22
0.003652171056788119,18
0.003661701791905412,15
0.003670439641019734,15
0.003680205266019734,15
0.003689970891019734,14
0.003700138362675394,12
0.003708786170989231,9
0.003726651615718185,0
0.003736417240718185,0
0.003746269283113278,0
0.00375581876614721,0
0.003763195591658283,0
0.003782726841658283,7
0.003794377829339183,11
0.00380252513897485,12
0.003818315289412396,12
0.003828080914412396,12
0.003837438893945598,13
0.00384624064973467,17
0.003855611760189539,23
0.003864238500678815,30
0.003874004125678815,39
0.003883769750678815,48
0.00389220035582646,53
0.003897477200392086,56
0.003902702898256161,59
0.003920449197720803,65
0.003930214822720803,69
0.003937345308009987,73
0.003942154224866719,76
0.003945046896575429,79
0.003949701510376879,83
0.003956931873343957,91
0.003966697498343956,102
0.003976463123343956,113
0.00398469710075175,121
0.003988459914040759,124
0.003989951700790625,125
0.003992379177955081,127
0.003996306039927923,130
0.004002514049718517,133
0.004011654431389153,137
0.004021420056389152,141
0.004031071403192885,147
0.004036131218722672,150
0.00404027992076497,154
0.004043814080124922,157
0.004049444390641448,162
0.00406769008256116,182
0.00407745570756116,192
0.004083736160630427,197
0.004088252443163017,200
0.004091434703482169,202
0.004096534236156485,205
0.004104353520610868,207
0.004123884770610868,212
0.004131269554804968,215
0.00413896974799077,220
0.004143474501051168,223
0.004160265618848789,236
0.004170031243848789,243
0.004178532840156094,248
0.00418635845436167,251
0.004196201080796113,252
0.004214915983742461,249
0.004224681608742461,248
0.004234310544879486,249
0.004243253994639357,251
0.004261339344513829,255
0.004271104969513829,255
0.004280376358113993,255
0.004285369712678405,255
0.004290329182470557,255
0.004297966317929954,251
0.004317497567929954,239
0.004328519044298546,234
0.004337186404470654,231
0.004353700741115212,229
0.004363466366115212,228
0.004372279525111216,225
0.00438043091845682,220
0.004384176394885171,218
0.004390119620093319,213
0.004398965502153322,204
0.004408731127153322,194
0.004418496752153321,185
0.004424088995347892,180
0.00442839170413391,177
0.004431779713402142,175
0.004437190987241674,172
0.004445404241553792,169
0.004455169866553792,165
0.004464935491553791,160
0.004471682287732366,156
0.004474490142102245,154
0.004476354611891612,152
0.004479383721119478,149
0.004484248805698521,145
0.004491761480931607,136
0.004501527105931606,125
0.004511292730931606,114
0.004519134715531902,106
0.004522617620126018,104
0.004526828292161174,100
0.004531038671224233,98
0.00453765295585498,94
0.00455698181092249,86
0.004566058511491712,82
0.004572233895327534,77
0.004578196885239542,73
0.004584053931771276,67
0.004602566559336325,48
0.004612332184336325,40
0.004620422964460702,34
0.004625809526484738,32
0.004631137455279783,30
0.004639246976338535,28
0.004658778226338534,25
0.00466860500771687,22
0.004678172479171813,17
0.00469532668281325,6
0.00470509230781325,1
0.004713109960518155,0
0.004720799180249794,0
0.004724886490226813,0
0.00473132559998009,0
0.004750476615155314,3
0.00475981057290036,6
0.00476858102563203,7
0.004777967767844232,6
0.004796371099186576,3
0.004806136724186576,3
0.004814536599482017,4
0.004819823473828564,7
0.004825058536222241,10
0.004833051085852918,15
0.004852582335852918,30
0.004862711592257547,37
0.004872060880814107,40
0.004879306020038656,42
0.004889071645038655,45
0.004898837270038655,48
0.00490705140305252,52
0.00491229715160495,55
0.00491867624732761,60
0.004924906218418177,66
0.004934070376133496,76
0.004943836001133496,87
0.004953458298965495,96
0.004958484951781227,100
0.004962624339946701,104
0.004966167288743703,106
0.004971810705468495,109
0.004980306463559401,113
0.004990072088559401,117
0.004999837713559401,122
0.005006089835373138,127
0.005008631549661831,129
0.005010596955534415,130
0.005013788128221151,133
0.00501890124282877,138
0.005026738025115406,147
0.005036503650115406,158
0.005046269275115406,169
0.00505362695088926,175
0.005058520721099869,179
0.005061327360045092,181
0.005065848522103292,184
0.005072896598571994,187
0.005092427848571994,193
0.005100900627538889,197
0.005108697498993635,202
0.005112510839481325,205
0.005118553557025106,210
0.005137277393574398,227
0.005147043018574398,235
0.005154521168285512,239
0.005160099301131763,241
0.005165604598946632,242
0.005173933431147565,242
0.005193464681147565,242
0.005202711649069044,244
0.005212680989489016,247
0.005230094263231796,255
0.005239859888231796,255
0.005247504720550562,255
0.005255201897618873,255
0.005259543504491692,255
0.00526634249371902,255
0.005285851150829262,248
0.005294641841750379,244
0.005302768759345157,242
0.005312469136883873,242
0.005331088552218526,242
0.005340854177218525,240
0.005348637829672946,237
0.005354121385767121,234
0.005359539300652909,230
0.005367760769111491,223
0.00537752639411149,214
0.00538729201911149,206
0.005394024882992638,200
0.005401726268243868,196
0.005406598676291802,194
0.005414121056955071,191
0.005423886681955071,187
0.00543365230695507,184
0.005441480327964454,179
0.005446560526177291,175
0.005449174201941663,173
0.005453394106844826,169
0.005460021872553821,162
0.00547936412274468,140
0.005488420451596613,131
0.00549286676706569,127
0.005494568757905722,126
0.005496847766820048,124
0.005500539469645655,122
0.005506403508443424,119
0.00551515858772279,114
0.00552492421272279,110
0.005534689837722789,105
0.005540458453282078,101
0.005544814206554637,98
0.005548151479897066,95
0.00555348623914599,90
0.005561604306243631,81
0.00557136993124363,70
0.00558113555624363,60
0.005588041887496223,55
0.005592770037465465,52
0.005600523360419198,48
0.005607922271414795,45
0.005627453521414794,40
0.005635456750341866,37
0.005643146373149852,33
0.00565369791696184,26
0.005672864210750038,11
0.005682176997749366,6
0.005690920090357331,3
0.005700320465057834,2
0.005708967719723896,3
0.005728498969723895,6
0.005738890876185874,6
0.005747410858576974,4
0.005765179352258713,0
0.005774944977258713,0
0.005785047732301607,0
0.005794416384342267,0
0.005801674331092364,4
0.005821205581092364,17
0.005829402454181117,21
0.005837085911627186,24
0.005847289983914491,27
0.005866240223644605,29
0.005875837236239133,32
0.005882776505909309,36
0.005888517217118776,40
0.00589417187240793,45
0.005902681060555483,53
0.005912446685555483,63
0.005922212310555483,73
0.005928440101758753,78
0.005932939380651204,81
0.005936138174045754,83
0.005941262896689615,86
0.005949114610321072,89
0.005958880235321072,93
0.005968645860321072,98
0.005975980315475856,103
0.005979133374956411,105
0.005980865267341335,106
0.005983680896127021,109
0.005988216028747336,113
0.005995283303857782,121
0.006005048928857782,132
0.006014814553857782,143
0.006023262702423693,152
0.00602718954924752,155
0.006031035180341198,158
0.006034853143310906,160
0.006040902619395896,164
0.006049868389441295,167
0.006059634014441295,171
0.006069399639441295,176
0.006076855468488412,181
0.006082440440310654,185
0.006087952042894153,190
0.00610605419444514,209
0.00611581981944514,217
0.006122354725476597,222
0.00613005515469292,226
0.00613502941480493,228
0.006142685929689208,229
0.006162217179689207,232
0.006173191003173321,235
0.006181896345721593,239
0.006198461622996296,249
0.006208227247996296,254
0.006216998968918096,255
0.006225105347200755,255
0.006234815508405359,255
0.006243675917170126,255
0.006263207167170126,249
0.006273065057267044,248
0.006281884638662932,248
0.00629987859736963,251
0.006309644222369629,251
0.006319159001381393,249
0.006324066764476164,247
0.006328945287899812,244
0.006336475766773407,239
0.006356007016773407,223
0.006363823361450788,218
0.006371517478860215,214
0.006375745321310854,212
0.006382384311658143,210
0.006401737682675257,205
0.006410776988190647,201
0.006416902808099424,197
0.006422879924786809,192
0.00642874976138606,187
0.006437511530480743,177
0.006447277155480742,166
0.006457042780480742,156
0.006462798530633046,151
0.006465091399463959,149
0.006467150377610335,148
0.006470491394885409,146
0.006475831808519695,143
0.006483956944197291,139
0.00649372256919729,135
0.00650348819419729,130
0.006510382798810313,125
0.00651327424985458,123
0.006515106799693703,121
0.006518084571559704,119
0.006522870634768166,114
0.006530278076919612,106
0.006540043701919612,95
0.006549809326919611,84
0.006557800618911649,76
0.006562949324976313,73
0.006569596740140438,68
0.006576062816544889,65
0.00659524166013379,59
0.006604536930487794,55
0.006611015144839076,51
0.006616891070993117,47
0.006622669098135252,43
0.00664108979758739,26
0.006650855422587389,19
0.006659206523120458,14
0.006664509271857959,13
0.006669759147919049,12
0.006677770453070244,11
0.006697301703070244,12
0.006707382765625458,10
0.006716767231544031,7
0.00673380125190555,0
0.006743566876905549,0
0.006751749628036955,0
0.00675943359305506,0
0.006769663773567921,0
0.006788630598943519,7
0.006798206911641326,11
0.006807306767049946,14
0.006816527098181195,15
0.00683481275243958,15
0.00684457837743958,17
0.00685330542973818,20
0.006858484362850633,23
0.006863618444702486,27
0.006871482181218282,33
0.006891013431218281,52
0.006898329129622544,57
0.006906029839882627,62
0.006910576200721305,64
0.006917658886467066,67
0.006927424511467065,71
0.006937190136467065,74
0.00694561842613349,79
0.006951010388979311,83
0.006953371350663065,85
0.006957193014759286,88
0.006963247900575772,95
0.006972219713993374,105
0.006981985338993374,116
0.006991750963993374,126
0.006997092205860016,131
0.006999188926071408,133
0.007001321222690035,134
0.007004779365486023,137
0.00701029600720587,140
0.007018638678448201,144
0.007028404303448201,148
0.007038169928448201,153
0.007044694113849376,157
0.007049290682203523,161
0.007052394477647859,163
0.007057374139981531,168
0.007065037724834135,176
0.007074803349834135,187
0.007084568974834135,197
0.00709219010587293,203
0.007097186398503032,206
0.007104244560868053,210
0.007111064968801218,212
0.007130593948007255,217
0.007139350527901675,220
0.007147440594236544,224
0.007157158516148257,230
0.007175789794531428,244
0.007185555419531428,250
0.007193304628033686,253
0.007198798939796231,254
0.007204226810326239,254
0.007212460578328408,253
0.007231991828328408,249
0.007243364086819777,249
0.007251288449709006,250
0.007268590955203085,255
0.007278356580203085,255
0.007286163678576477,255
0.007293857985424377,255
0.007298092095552901,254
0.007304739943561614,251
0.0073241020695807,238
0.007333127902265764,232
0.007341519446089267,229
0.007351092567134636,226
0.007369625218019171,223
0.007379390843019171,220
0.007387424429386264,216
0.00739282920522124,212
0.007398174060016828,208
0.00740630474379929,200
0.00741607036879929,190
0.00742583599379929,180
0.007432721380757839,174
0.007437442125441748,171
0.00744042314189415,169
0.007445214205596737,166
0.007452628334389513,162
0.007462393959389513,159
0.007472159584389512,154
0.007480141502853925,149
0.007483721547415067,146
0.007485286218392691,145
0.007487831705711126,143
0.007491944549397164,139
0.007498420155344056,132
0.007507843169150362,121
0.007517608794150362,110
0.007526890312421683,101
0.007531554016786401,97
0.007535593376913184,94
0.007539230416041342,91
0.007545013645642373,88
0.007553674809114026,84
0.007563440434114025,81
0.007573206059114025,76
0.007579153169877948,73
0.007583563745264878,69
0.007586848340541508,67
0.007592103404852653,62
0.007609886895197929,44
0.007619652520197928,36
0.007626723033555524,31
0.007634424761426323,27
0.007639113450775835,25
0.007646389957124375,23
0.007665921207124375,22
0.007674092970317566,20
0.007681777323625425,17
0.007692027731835757,12
0.007711007368289918,1
0.00772056756856055,0
0.00772964453100324,0
0.007738876568101571,0
0.007747404942508089,0
0.007766936192508089,6
0.007777617171153376,8
0.007785968119569608,8
0.007803606717699259,5
0.007813372342699259,5
0.007820673595204239,7
0.0078283743999388,10
0.007832929374216903,12
0.007840023870067866,17
0.007859555120067866,33
0.007867968137396727,39
0.007875706093294662,43
0.007885589610668405,47
0.007904331666243752,52
0.007914097291243751,57
0.007921521590544926,61
0.007927116206943611,66
0.007932636697505716,71
0.007940984058958982,80
0.007950749683958981,91
0.007960515308958981,101
0.007967031301115708,107
0.007969712497466877,109
0.007971625126704681,111
0.007974731614029491,113
0.007979715397388605,116
0.007987384372445252,120
0.007997149997445252,124
0.008006915622445251,129
0.00801452871639411,133
0.008017858748110961,136
0.008019521811807631,137
0.008022226360174113,140
0.008026588460391181,144
0.008033416094667492,151
0.008043181719667492,162
0.008052947344667492,173
0.00806169426520595,181
0.00806745235217025,186
0.008073533270420367,190
0.008079496813514468,192
0.008088365795362026,195
0.008098131420362026,198
0.008107897045362026,202
0.008115636577847005,206
0.008121133906782155,210
0.008126564569234,214
0.008144567408376562,230
0.008154333033376562,238
0.008163824293854418,243
0.008168740401738995,244
0.008173626828278161,245
0.00818116776438851,246
0.00820069901438851,244
0.008211955403766394,246
0.008220432750779232,248
0.00823668823452295,255
0.00824645385952295,255
0.008255471149602336,255
0.008263852736058752,255
0.008273430687154401,255
0.008282201029085385,253
0.008301732279085384,243
0.008311818353688426,240
0.008320511822660024,238
0.008338411628403722,238
0.008348177253403722,236
0.00835505682440395,234
0.0083627585775349,230
0.008367552791274572,226
0.008374971130391986,220
0.008394502380391985,202
0.008402478388819114,195
0.008410168749312972,190
0.008414285790787264,188
0.008420767389238347,185
0.008439962177187059,178
0.008449235026191639,173
0.008453890060826948,170
0.00845792707224973,167
0.00846156631439527,163
0.008467352806719458,157
0.008476017786297982,148
0.008485783411297982,136
0.008495549036297982,126
0.008501488970488353,120
0.008503872263035048,119
0.008505897318676795,117
0.008509184059068052,115
0.008514442373589944,112
0.00852246434632409,108
0.00853222997132409,104
0.00854199559632409,99
0.008549059454465094,95
0.00855384406902414,91
0.008556761193722553,89
0.008561453636239334,84
0.008568735214787671,77
0.008578500839787671,66
0.00858826646478767,56
0.008596431345376984,49
0.008604115938970739,44
0.008608095186242967,42
0.008614378979079079,40
0.008633366598610057,36
0.008642916703874308,33
0.008651979399922103,29
0.008661218721001935,23
0.008679517908026206,10
0.008689283533026206,4
0.008697973247058396,1
0.0087031646299596,0
0.008708310380968566,0
0.008716189087919454,1
0.008735720337919453,5
0.008746139676863676,6
0.008755273783984227,5
0.008772141223499612,0
0.008781906848499612,0
0.008790310378416832,0
0.008798039065414627,0
0.008807926894101693,5
0.008826671804733644,17
0.008836437429733644,24
0.008845988176061153,28
0.00885497334440017,31
0.008873089229201202,34
0.008882854854201202,37
0.008889365778848668,40
0.008897066059907349,45
0.008902052388820136,49
0.008909724692083437,57
0.008919490317083436,67
0.008929255942083436,77
0.008936864068336218,84
0.008941855189824212,88
0.008944561782522271,90
0.008948927075148645,92
0.008955759166761109,96
0.008965524791761109,100
0.008975290416761109,104
0.008984031951034997,109
0.008988198463203307,112
0.00898978356836187,113
0.00899210587924016,115
0.008995866297519951,119
0.009001831471102475,125
0.009010702303137911,135
0.009020467928137911,147
0.00903023355313791,157
0.009035776665638852,162
0.0090400647882581,165
0.00904346671073978,167
0.009048898924874661,170
0.009057138053712317,174
0.009066903678712317,177
0.009076669303712316,182
0.009083372123531094,185
0.009091073396007949,191
0.009095961525443941,195
0.009103504713554726,202
0.009113270338554726,212
0.009123035963554725,221
0.009130833937409606,227
0.009138528428339678,231
0.00914276870813318,232
0.00914942527046765,234
0.009168795991920484,235
0.009177808536088808,237
0.009186184602430977,239
0.009195765229746827,244
0.009214303033249494,255
0.009224068658249493,255
0.009232087497859363,255
0.009237496958486543,255
0.009242846164741775,255
0.009250982281308733,255
0.009270513531308732,249
0.009280270896943589,247
0.00928988758612767,246
0.009307073879554564,248
0.009316839504554563,248
0.009324812240709017,247
0.009332502687885769,244
0.00933662205054413,242
0.009343106961657953,237
0.009362305145398434,221
0.009371573194915467,214
0.009380259155581149,209
0.009389687906814976,205
0.009408120616689893,200
0.009417886241689892,196
0.009423822213917944,192
0.009428229333382129,189
0.009431517257026695,186
0.009436777364198911,181
0.009444801601605416,173
0.009454567226605416,162
0.009464332851605415,151
0.009471393037571193,145
0.009474380616263519,142
0.00947617632010161,141
0.00947909478277004,139
0.00948378929379595,136
0.009491073666956956,132
0.009500839291956956,128
0.009510604916956955,123
0.009518766001742453,118
0.009522474874233456,115
0.009523988260859616,114
0.009526450726896365,112
0.009530432820138882,108
0.00953672072102175,102
0.009555712729666547,81
0.00956525726669543,71
0.009572112266629278,66
0.009577877945937384,62
0.009583555441162822,60
0.009592091851263113,57
0.009601857476263112,54
0.009611623101263112,50
0.00962030494781599,46
0.009625498949591362,42
0.009630647154533389,39
0.00964829463184529,23
0.00965806025684529,16
0.009665347592949732,12
0.009673048484354728,9
0.009677611728428102,8
0.009684717553565494,8
0.009704248803565494,9
0.00971653504197594,9
0.009724197942762585,7
0.009739241774212244,1
0.009749007399212244,0
0.009758773024212243,0
0.009768319686593535,0
0.00977730702600649,0
0.009785658871464558,2
0.009805190121464557,13
0.009814375244434603,16
0.009824386257008516,18
0.009841826005226534,19
0.009851591630226534,21
0.00985919703834064,23
0.009866894790750829,27
0.009871261828414087,30
0.009878096355935615,36
0.009897627605935615,55
0.009906366193927105,62
0.009912114276722242,66
0.00991819799501122,70
0.009924164059115437,73
0.00994280152644272,80
0.00995256715144272,85
0.009958108268353742,88
0.009962395800215929,92
0.009965798285863579,95
0.009971231347214778,100
0.009979471521295673,110
0.009989237146295673,121
0.009999002771295673,132
0.01,133
