time	V(vquantised)
7.627915536010899e-006	1.390000e+002
7.679115536011011e-006	1.390000e+002
7.730315536011123e-006	1.390000e+002
7.781515536011235e-006	1.390000e+002
7.832715536011348e-006	1.390000e+002
7.883915536011460e-006	1.390000e+002
7.935115536011572e-006	1.390000e+002
7.986315536011685e-006	1.390000e+002
8.037515536011797e-006	1.390000e+002
8.088715536011909e-006	1.390000e+002
8.139915536012021e-006	1.390000e+002
8.191115536012134e-006	1.390000e+002
8.242315536012246e-006	1.390000e+002
8.289365536012349e-006	1.392500e+002
8.289515536012349e-006	1.400000e+002
8.293515536012358e-006	1.400000e+002
8.344715536012470e-006	1.400000e+002
8.395915536012583e-006	1.400000e+002
8.447115536012695e-006	1.400000e+002
8.498315536012807e-006	1.400000e+002
8.549515536012920e-006	1.400000e+002
8.600715536013032e-006	1.400000e+002
8.651915536013144e-006	1.400000e+002
8.703115536013256e-006	1.400000e+002
8.754315536013369e-006	1.400000e+002
8.805515536013481e-006	1.400000e+002
8.856715536013593e-006	1.400000e+002
8.907915536013705e-006	1.400000e+002
8.959115536013818e-006	1.400000e+002
9.010315536013930e-006	1.400000e+002
9.061515536014042e-006	1.400000e+002
9.112715536014154e-006	1.400000e+002
9.163915536014267e-006	1.400000e+002
9.215115536014379e-006	1.400000e+002
9.266315536014491e-006	1.400000e+002
9.317515536014604e-006	1.400000e+002
9.368715536014716e-006	1.400000e+002
9.419915536014828e-006	1.400000e+002
9.471115536014940e-006	1.400000e+002
9.522315536015053e-006	1.400000e+002
9.573515536015165e-006	1.400000e+002
9.583965536015188e-006	1.402500e+002
9.584115536015188e-006	1.410000e+002
9.624715536015277e-006	1.410000e+002
9.675915536015389e-006	1.410000e+002
9.727115536015502e-006	1.410000e+002
9.778315536015614e-006	1.410000e+002
9.829515536015726e-006	1.410000e+002
9.880715536015838e-006	1.410000e+002
9.931915536015951e-006	1.410000e+002
9.983115536016063e-006	1.410000e+002
1.003431553601618e-005	1.410000e+002
1.008551553601629e-005	1.410000e+002
1.013671553601640e-005	1.410000e+002
1.018791553601651e-005	1.410000e+002
1.023911553601662e-005	1.410000e+002
1.029031553601674e-005	1.410000e+002
1.034151553601685e-005	1.410000e+002
1.039271553601696e-005	1.410000e+002
1.044391553601707e-005	1.410000e+002
1.049511553601719e-005	1.410000e+002
1.054631553601730e-005	1.410000e+002
1.059751553601741e-005	1.410000e+002
1.064871553601752e-005	1.410000e+002
1.069991553601764e-005	1.410000e+002
1.075111553601775e-005	1.410000e+002
1.080231553601786e-005	1.410000e+002
1.085351553601797e-005	1.410000e+002
1.090471553601808e-005	1.410000e+002
1.093566553601815e-005	1.412500e+002
1.093581553601815e-005	1.420000e+002
1.095591553601820e-005	1.420000e+002
1.100711553601831e-005	1.420000e+002
1.105831553601842e-005	1.420000e+002
1.110951553601853e-005	1.420000e+002
1.116071553601865e-005	1.420000e+002
1.121191553601876e-005	1.420000e+002
1.126311553601887e-005	1.420000e+002
1.131431553601898e-005	1.420000e+002
1.136551553601909e-005	1.420000e+002
1.141671553601921e-005	1.420000e+002
1.146791553601932e-005	1.420000e+002
1.151911553601943e-005	1.420000e+002
1.157031553601954e-005	1.420000e+002
1.162151553601966e-005	1.420000e+002
1.167271553601977e-005	1.420000e+002
1.172391553601988e-005	1.420000e+002
1.177511553601999e-005	1.420000e+002
1.182631553602011e-005	1.420000e+002
1.187751553602022e-005	1.420000e+002
1.192871553602033e-005	1.420000e+002
1.197991553602044e-005	1.420000e+002
1.203111553602055e-005	1.420000e+002
1.208231553602067e-005	1.420000e+002
1.213351553602078e-005	1.420000e+002
1.218471553602089e-005	1.420000e+002
1.223591553602100e-005	1.420000e+002
1.228711553602112e-005	1.420000e+002
1.233831553602123e-005	1.420000e+002
1.235201553602126e-005	1.422500e+002
1.235216553602126e-005	1.430000e+002
1.238951553602134e-005	1.430000e+002
1.244071553602145e-005	1.430000e+002
1.249191553602156e-005	1.430000e+002
1.254311553602168e-005	1.430000e+002
1.259431553602179e-005	1.430000e+002
1.264551553602190e-005	1.430000e+002
1.269671553602201e-005	1.430000e+002
1.274791553602213e-005	1.430000e+002
1.279911553602224e-005	1.430000e+002
1.285031553602235e-005	1.430000e+002
1.290151553602246e-005	1.430000e+002
1.295271553602257e-005	1.430000e+002
1.300391553602269e-005	1.430000e+002
1.305511553602280e-005	1.430000e+002
1.310631553602291e-005	1.430000e+002
1.315751553602302e-005	1.430000e+002
1.320871553602314e-005	1.430000e+002
1.325991553602325e-005	1.430000e+002
1.331111553602336e-005	1.430000e+002
1.336231553602347e-005	1.430000e+002
1.341351553602359e-005	1.430000e+002
1.346471553602370e-005	1.430000e+002
1.351591553602381e-005	1.430000e+002
1.356711553602392e-005	1.430000e+002
1.361831553602403e-005	1.430000e+002
1.366951553602415e-005	1.430000e+002
1.372071553602426e-005	1.430000e+002
1.377191553602437e-005	1.430000e+002
1.382311553602448e-005	1.430000e+002
1.384156553602452e-005	1.432500e+002
1.384171553602452e-005	1.440000e+002
1.387431553602460e-005	1.440000e+002
1.392551553602471e-005	1.440000e+002
1.397671553602482e-005	1.440000e+002
1.402791553602493e-005	1.440000e+002
1.407911553602504e-005	1.440000e+002
1.413031553602516e-005	1.440000e+002
1.418151553602527e-005	1.440000e+002
1.423271553602538e-005	1.440000e+002
1.428391553602549e-005	1.440000e+002
1.433511553602561e-005	1.440000e+002
1.438631553602572e-005	1.440000e+002
1.443751553602583e-005	1.440000e+002
1.448871553602594e-005	1.440000e+002
1.453991553602606e-005	1.440000e+002
1.459111553602617e-005	1.440000e+002
1.464231553602628e-005	1.440000e+002
1.469351553602639e-005	1.440000e+002
1.474471553602650e-005	1.440000e+002
1.479591553602662e-005	1.440000e+002
1.484711553602673e-005	1.440000e+002
1.489831553602684e-005	1.440000e+002
1.494951553602695e-005	1.440000e+002
1.500071553602707e-005	1.440000e+002
1.505191553602718e-005	1.440000e+002
1.510311553602729e-005	1.440000e+002
1.515431553602740e-005	1.440000e+002
1.520551553602751e-005	1.440000e+002
1.525671553602763e-005	1.440000e+002
1.530791553602774e-005	1.440000e+002
1.535911553602785e-005	1.440000e+002
1.541031553602796e-005	1.440000e+002
1.541401553602797e-005	1.442500e+002
1.541416553602797e-005	1.450000e+002
1.546151553602808e-005	1.450000e+002
1.551271553602819e-005	1.450000e+002
1.556391553602830e-005	1.450000e+002
1.561511553602841e-005	1.450000e+002
1.566631553602853e-005	1.450000e+002
1.571751553602864e-005	1.450000e+002
1.576871553602875e-005	1.450000e+002
1.581991553602886e-005	1.450000e+002
1.587111553602897e-005	1.450000e+002
1.592231553602909e-005	1.450000e+002
1.597351553602920e-005	1.450000e+002
1.602471553602931e-005	1.450000e+002
1.607591553602942e-005	1.450000e+002
1.612711553602954e-005	1.450000e+002
1.617831553602965e-005	1.450000e+002
1.622951553602976e-005	1.450000e+002
1.628071553602987e-005	1.450000e+002
1.633191553602998e-005	1.450000e+002
1.638311553603010e-005	1.450000e+002
1.643431553603021e-005	1.450000e+002
1.648551553603032e-005	1.450000e+002
1.653671553603043e-005	1.450000e+002
1.658791553603055e-005	1.450000e+002
1.663911553603066e-005	1.450000e+002
1.669031553603077e-005	1.450000e+002
1.674151553603088e-005	1.450000e+002
1.679271553603099e-005	1.450000e+002
1.684391553603111e-005	1.450000e+002
1.689511553603122e-005	1.450000e+002
1.694631553603133e-005	1.450000e+002
1.699751553603144e-005	1.450000e+002
1.704871553603156e-005	1.450000e+002
1.708026553603163e-005	1.452500e+002
1.708041553603163e-005	1.460000e+002
1.709991553603167e-005	1.460000e+002
1.715111553603178e-005	1.460000e+002
1.720231553603189e-005	1.460000e+002
1.725351553603201e-005	1.460000e+002
1.730471553603212e-005	1.460000e+002
1.735591553603223e-005	1.460000e+002
1.740711553603234e-005	1.460000e+002
1.745831553603245e-005	1.460000e+002
1.750951553603257e-005	1.460000e+002
1.756071553603268e-005	1.460000e+002
1.761191553603279e-005	1.460000e+002
1.766311553603290e-005	1.460000e+002
1.771431553603302e-005	1.460000e+002
1.776551553603313e-005	1.460000e+002
1.781671553603324e-005	1.460000e+002
1.786791553603335e-005	1.460000e+002
1.791911553603346e-005	1.460000e+002
1.797031553603358e-005	1.460000e+002
1.802151553603369e-005	1.460000e+002
1.807271553603380e-005	1.460000e+002
1.812391553603391e-005	1.460000e+002
1.817511553603403e-005	1.460000e+002
1.822631553603414e-005	1.460000e+002
1.827751553603425e-005	1.460000e+002
1.832871553603436e-005	1.460000e+002
1.837991553603448e-005	1.460000e+002
1.843111553603459e-005	1.460000e+002
1.848231553603470e-005	1.460000e+002
1.853351553603481e-005	1.460000e+002
1.858471553603492e-005	1.460000e+002
1.863591553603504e-005	1.460000e+002
1.868711553603515e-005	1.460000e+002
1.873831553603526e-005	1.460000e+002
1.878951553603537e-005	1.460000e+002
1.884071553603549e-005	1.460000e+002
1.885191553603551e-005	1.462500e+002
1.885206553603551e-005	1.470000e+002
1.889191553603560e-005	1.470000e+002
1.894311553603571e-005	1.470000e+002
1.899431553603582e-005	1.470000e+002
1.904551553603593e-005	1.470000e+002
1.909671553603605e-005	1.470000e+002
1.914791553603616e-005	1.470000e+002
1.919911553603627e-005	1.470000e+002
1.925031553603638e-005	1.470000e+002
1.930151553603650e-005	1.470000e+002
1.935271553603661e-005	1.470000e+002
1.940391553603672e-005	1.470000e+002
1.945511553603683e-005	1.470000e+002
1.950631553603695e-005	1.470000e+002
1.955751553603706e-005	1.470000e+002
1.960871553603717e-005	1.470000e+002
1.965991553603728e-005	1.470000e+002
1.971111553603739e-005	1.470000e+002
1.976231553603751e-005	1.470000e+002
1.981351553603762e-005	1.470000e+002
1.986471553603773e-005	1.470000e+002
1.991591553603784e-005	1.470000e+002
1.996711553603796e-005	1.470000e+002
2.001831553603807e-005	1.470000e+002
2.006951553603818e-005	1.470000e+002
2.012071553603829e-005	1.470000e+002
2.017191553603840e-005	1.470000e+002
2.022311553603852e-005	1.470000e+002
2.027431553603863e-005	1.470000e+002
2.032551553603874e-005	1.470000e+002
2.037671553603885e-005	1.470000e+002
2.042791553603897e-005	1.470000e+002
2.047911553603908e-005	1.470000e+002
2.053031553603919e-005	1.470000e+002
2.058151553603930e-005	1.470000e+002
2.063271553603941e-005	1.470000e+002
2.068391553603953e-005	1.470000e+002
2.073511553603964e-005	1.470000e+002
2.074051553603965e-005	1.472500e+002
2.074066553603965e-005	1.480000e+002
2.078631553603975e-005	1.480000e+002
2.083751553603986e-005	1.480000e+002
2.088871553603998e-005	1.480000e+002
2.093991553604009e-005	1.480000e+002
2.099111553604020e-005	1.480000e+002
2.104231553604031e-005	1.480000e+002
2.109351553604043e-005	1.480000e+002
2.114471553604054e-005	1.480000e+002
2.119591553604065e-005	1.480000e+002
2.124711553604076e-005	1.480000e+002
2.129831553604087e-005	1.480000e+002
2.134951553604099e-005	1.480000e+002
2.140071553604110e-005	1.480000e+002
2.145191553604121e-005	1.480000e+002
2.150311553604132e-005	1.480000e+002
2.155431553604144e-005	1.480000e+002
2.160551553604155e-005	1.480000e+002
2.165671553604166e-005	1.480000e+002
2.170791553604177e-005	1.480000e+002
2.175911553604188e-005	1.480000e+002
2.181031553604200e-005	1.480000e+002
2.186151553604211e-005	1.480000e+002
2.191271553604222e-005	1.480000e+002
2.196391553604233e-005	1.480000e+002
2.201511553604245e-005	1.480000e+002
2.206631553604256e-005	1.480000e+002
2.211751553604267e-005	1.480000e+002
2.216871553604278e-005	1.480000e+002
2.221991553604290e-005	1.480000e+002
2.227111553604301e-005	1.480000e+002
2.232231553604312e-005	1.480000e+002
2.237351553604323e-005	1.480000e+002
2.242471553604334e-005	1.480000e+002
2.247591553604346e-005	1.480000e+002
2.252711553604357e-005	1.480000e+002
2.257831553604368e-005	1.480000e+002
2.262951553604379e-005	1.480000e+002
2.268071553604391e-005	1.480000e+002
2.273191553604402e-005	1.480000e+002
2.275581553604407e-005	1.482500e+002
2.275596553604407e-005	1.490000e+002
2.278311553604413e-005	1.490000e+002
2.283431553604424e-005	1.490000e+002
2.288551553604435e-005	1.490000e+002
2.293671553604447e-005	1.490000e+002
2.298791553604458e-005	1.490000e+002
2.303911553604469e-005	1.490000e+002
2.309031553604480e-005	1.490000e+002
2.314151553604492e-005	1.490000e+002
2.319271553604503e-005	1.490000e+002
2.324391553604514e-005	1.490000e+002
2.329511553604525e-005	1.490000e+002
2.334631553604537e-005	1.490000e+002
2.339751553604548e-005	1.490000e+002
2.344871553604559e-005	1.490000e+002
2.349991553604570e-005	1.490000e+002
2.355111553604581e-005	1.490000e+002
2.360231553604593e-005	1.490000e+002
2.365351553604604e-005	1.490000e+002
2.370471553604615e-005	1.490000e+002
2.375591553604626e-005	1.490000e+002
2.380711553604638e-005	1.490000e+002
2.385831553604649e-005	1.490000e+002
2.390951553604660e-005	1.490000e+002
2.396071553604671e-005	1.490000e+002
2.401191553604682e-005	1.490000e+002
2.406311553604694e-005	1.490000e+002
2.411431553604705e-005	1.490000e+002
2.416551553604716e-005	1.490000e+002
2.421671553604727e-005	1.490000e+002
2.426791553604739e-005	1.490000e+002
2.431911553604750e-005	1.490000e+002
2.437031553604761e-005	1.490000e+002
2.442151553604772e-005	1.490000e+002
2.447271553604783e-005	1.490000e+002
2.452391553604795e-005	1.490000e+002
2.457511553604806e-005	1.490000e+002
2.462631553604817e-005	1.490000e+002
2.467751553604828e-005	1.490000e+002
2.472871553604840e-005	1.490000e+002
2.477991553604851e-005	1.490000e+002
2.483111553604862e-005	1.490000e+002
2.488231553604873e-005	1.490000e+002
2.490251553604878e-005	1.492500e+002
2.490260125033449e-005	1.495793e+002
2.490268696462021e-005	1.498346e+002
2.490277267890592e-005	1.500158e+002
2.490285839319163e-005	1.501229e+002
2.490294410747735e-005	1.501560e+002
2.490302982176306e-005	1.501150e+002
2.490311553604878e-005	1.500000e+002
2.493351553604885e-005	1.500000e+002
2.498471553604896e-005	1.500000e+002
2.503591553604907e-005	1.500000e+002
2.508711553604918e-005	1.500000e+002
2.513831553604929e-005	1.500000e+002
2.518951553604941e-005	1.500000e+002
2.524071553604952e-005	1.500000e+002
2.529191553604963e-005	1.500000e+002
2.534311553604974e-005	1.500000e+002
2.539431553604986e-005	1.500000e+002
2.544551553604997e-005	1.500000e+002
2.549671553605008e-005	1.500000e+002
2.554791553605019e-005	1.500000e+002
2.559911553605030e-005	1.500000e+002
2.565031553605042e-005	1.500000e+002
2.570151553605053e-005	1.500000e+002
2.575271553605064e-005	1.500000e+002
2.580391553605075e-005	1.500000e+002
2.585511553605087e-005	1.500000e+002
2.590631553605098e-005	1.500000e+002
2.595751553605109e-005	1.500000e+002
2.600871553605120e-005	1.500000e+002
2.605991553605132e-005	1.500000e+002
2.611111553605143e-005	1.500000e+002
2.616231553605154e-005	1.500000e+002
2.621351553605165e-005	1.500000e+002
2.626471553605176e-005	1.500000e+002
2.631591553605188e-005	1.500000e+002
2.636711553605199e-005	1.500000e+002
2.641831553605210e-005	1.500000e+002
2.646951553605221e-005	1.500000e+002
2.652071553605233e-005	1.500000e+002
2.657191553605244e-005	1.500000e+002
2.662311553605255e-005	1.500000e+002
2.667431553605266e-005	1.500000e+002
2.672551553605277e-005	1.500000e+002
2.677671553605289e-005	1.500000e+002
2.682791553605300e-005	1.500000e+002
2.687911553605311e-005	1.500000e+002
2.693031553605322e-005	1.500000e+002
2.698151553605334e-005	1.500000e+002
2.703271553605345e-005	1.500000e+002
2.708391553605356e-005	1.500000e+002
2.713511553605367e-005	1.500000e+002
2.717571553605376e-005	1.502500e+002
2.717580125033948e-005	1.505793e+002
2.717588696462519e-005	1.508346e+002
2.717597267891091e-005	1.510158e+002
2.717605839319662e-005	1.511229e+002
2.717614410748233e-005	1.511560e+002
2.717622982176805e-005	1.511150e+002
2.717631553605376e-005	1.510000e+002
2.718631553605379e-005	1.510000e+002
2.723751553605390e-005	1.510000e+002
2.728871553605401e-005	1.510000e+002
2.733991553605412e-005	1.510000e+002
2.739111553605423e-005	1.510000e+002
2.744231553605435e-005	1.510000e+002
2.749351553605446e-005	1.510000e+002
2.754471553605457e-005	1.510000e+002
2.759591553605468e-005	1.510000e+002
2.764711553605480e-005	1.510000e+002
2.769831553605491e-005	1.510000e+002
2.774951553605502e-005	1.510000e+002
2.780071553605513e-005	1.510000e+002
2.785191553605524e-005	1.510000e+002
2.790311553605536e-005	1.510000e+002
2.795431553605547e-005	1.510000e+002
2.800551553605558e-005	1.510000e+002
2.805671553605569e-005	1.510000e+002
2.810791553605581e-005	1.510000e+002
2.815911553605592e-005	1.510000e+002
2.821031553605603e-005	1.510000e+002
2.826151553605614e-005	1.510000e+002
2.831271553605625e-005	1.510000e+002
2.836391553605637e-005	1.510000e+002
2.841511553605648e-005	1.510000e+002
2.846631553605659e-005	1.510000e+002
2.851751553605670e-005	1.510000e+002
2.856871553605682e-005	1.510000e+002
2.861991553605693e-005	1.510000e+002
2.867111553605704e-005	1.510000e+002
2.872231553605715e-005	1.510000e+002
2.877351553605727e-005	1.510000e+002
2.882471553605738e-005	1.510000e+002
2.887591553605749e-005	1.510000e+002
2.892711553605760e-005	1.510000e+002
2.897831553605771e-005	1.510000e+002
2.902951553605783e-005	1.510000e+002
2.908071553605794e-005	1.510000e+002
2.913191553605805e-005	1.510000e+002
2.918311553605816e-005	1.510000e+002
2.923431553605828e-005	1.510000e+002
2.928551553605839e-005	1.510000e+002
2.933671553605850e-005	1.510000e+002
2.938791553605861e-005	1.510000e+002
2.943911553605872e-005	1.510000e+002
2.949031553605884e-005	1.510000e+002
2.954151553605895e-005	1.510000e+002
2.955551553605898e-005	1.512500e+002
2.955560125034470e-005	1.515793e+002
2.955568696463041e-005	1.518346e+002
2.955577267891612e-005	1.520158e+002
2.955585839320184e-005	1.521229e+002
2.955594410748755e-005	1.521560e+002
2.955602982177327e-005	1.521150e+002
2.955611553605898e-005	1.520000e+002
2.959271553605906e-005	1.520000e+002
2.964391553605917e-005	1.520000e+002
2.969511553605929e-005	1.520000e+002
2.974631553605940e-005	1.520000e+002
2.979751553605951e-005	1.520000e+002
2.984871553605962e-005	1.520000e+002
2.989991553605974e-005	1.520000e+002
2.995111553605985e-005	1.520000e+002
3.000231553605996e-005	1.520000e+002
3.005351553606007e-005	1.520000e+002
3.010471553606018e-005	1.520000e+002
3.015591553606030e-005	1.520000e+002
3.020711553606041e-005	1.520000e+002
3.025831553606052e-005	1.520000e+002
3.030951553606063e-005	1.520000e+002
3.036071553606075e-005	1.520000e+002
3.041191553606086e-005	1.520000e+002
3.046311553606097e-005	1.520000e+002
3.051431553606108e-005	1.520000e+002
3.056551553605795e-005	1.520000e+002
3.061671553605459e-005	1.520000e+002
3.066791553605123e-005	1.520000e+002
3.071911553604787e-005	1.520000e+002
3.077031553604452e-005	1.520000e+002
3.082151553604116e-005	1.520000e+002
3.087271553603780e-005	1.520000e+002
3.092391553603445e-005	1.520000e+002
3.097511553603109e-005	1.520000e+002
3.102631553602773e-005	1.520000e+002
3.107751553602437e-005	1.520000e+002
3.112871553602102e-005	1.520000e+002
3.117991553601766e-005	1.520000e+002
3.123111553601430e-005	1.520000e+002
3.128231553601094e-005	1.520000e+002
3.133351553600759e-005	1.520000e+002
3.138471553600423e-005	1.520000e+002
3.143591553600087e-005	1.520000e+002
3.148711553599752e-005	1.520000e+002
3.153831553599416e-005	1.520000e+002
3.158951553599080e-005	1.520000e+002
3.164071553598744e-005	1.520000e+002
3.169191553598409e-005	1.520000e+002
3.174311553598073e-005	1.520000e+002
3.179431553597737e-005	1.520000e+002
3.184551553597402e-005	1.520000e+002
3.189671553597066e-005	1.520000e+002
3.194791553596730e-005	1.520000e+002
3.199911553596394e-005	1.520000e+002
3.200431553596360e-005	1.522500e+002
3.200440125024931e-005	1.525793e+002
3.200448696453502e-005	1.528346e+002
3.200457267882073e-005	1.530158e+002
3.200465839310644e-005	1.531229e+002
3.200474410739215e-005	1.531560e+002
3.200482982167786e-005	1.531150e+002
3.200491553596356e-005	1.530000e+002
3.205031553596059e-005	1.530000e+002
3.210151553595723e-005	1.530000e+002
3.215271553595387e-005	1.530000e+002
3.220391553595052e-005	1.530000e+002
3.225511553594716e-005	1.530000e+002
3.230631553594380e-005	1.530000e+002
3.235751553594044e-005	1.530000e+002
3.240871553593709e-005	1.530000e+002
3.245991553593373e-005	1.530000e+002
3.251111553593037e-005	1.530000e+002
3.256231553592702e-005	1.530000e+002
3.261351553592366e-005	1.530000e+002
3.266471553592030e-005	1.530000e+002
3.271591553591694e-005	1.530000e+002
3.276711553591359e-005	1.530000e+002
3.281831553591023e-005	1.530000e+002
3.286951553590687e-005	1.530000e+002
3.292071553590352e-005	1.530000e+002
3.297191553590016e-005	1.530000e+002
3.302311553589680e-005	1.530000e+002
3.307431553589344e-005	1.530000e+002
3.312551553589009e-005	1.530000e+002
3.317671553588673e-005	1.530000e+002
3.322791553588337e-005	1.530000e+002
3.327911553588001e-005	1.530000e+002
3.333031553587666e-005	1.530000e+002
3.338151553587330e-005	1.530000e+002
3.343271553586994e-005	1.530000e+002
3.348391553586659e-005	1.530000e+002
3.353511553586323e-005	1.530000e+002
3.358631553585987e-005	1.530000e+002
3.363751553585651e-005	1.530000e+002
3.368871553585316e-005	1.530000e+002
3.373991553584980e-005	1.530000e+002
3.379111553584644e-005	1.530000e+002
3.384231553584309e-005	1.530000e+002
3.389351553583973e-005	1.530000e+002
3.394471553583637e-005	1.530000e+002
3.399591553583301e-005	1.530000e+002
3.404711553582966e-005	1.530000e+002
3.409831553582630e-005	1.530000e+002
3.414951553582294e-005	1.530000e+002
3.420071553581959e-005	1.530000e+002
