time	V(vquantised)
5.379655359987653e-005	1.632500e+002
5.380583931416224e-005	1.635804e+002
5.381512502844795e-005	1.638363e+002
5.382441074273366e-005	1.640179e+002
5.383369645701937e-005	1.641250e+002
5.384298217130508e-005	1.641578e+002
5.385226788559078e-005	1.641161e+002
5.386155359987650e-005	1.640000e+002
5.521155359987580e-005	1.642500e+002
5.522083931416151e-005	1.645804e+002
5.523012502844722e-005	1.648363e+002
5.523941074273293e-005	1.650179e+002
5.524869645701863e-005	1.651250e+002
5.525798217130435e-005	1.651578e+002
5.526726788559005e-005	1.651161e+002
5.527655359987576e-005	1.650000e+002
5.623155359987527e-005	1.650000e+002
5.656155359987510e-005	1.652500e+002
5.657083931416081e-005	1.655804e+002
5.658012502844652e-005	1.658363e+002
5.658941074273223e-005	1.660179e+002
5.659869645701793e-005	1.661250e+002
5.660798217130365e-005	1.661578e+002
5.661726788558935e-005	1.661161e+002
5.662655359987507e-005	1.660000e+002
5.785655359987443e-005	1.662500e+002
5.786583931416014e-005	1.665804e+002
5.787512502844585e-005	1.668363e+002
5.788441074273156e-005	1.670179e+002
5.789369645701726e-005	1.671250e+002
5.790298217130298e-005	1.671578e+002
5.791226788558868e-005	1.671161e+002
5.792155359987439e-005	1.670000e+002
5.910655359987378e-005	1.672500e+002
5.911655359987378e-005	1.675812e+002
5.912655359987377e-005	1.678377e+002
5.913655359987377e-005	1.680196e+002
5.914655359987376e-005	1.681267e+002
5.915655359987376e-005	1.681592e+002
5.916655359987375e-005	1.681169e+002
5.917655359987374e-005	1.680000e+002
6.031655359987315e-005	1.682500e+002
6.032655359987315e-005	1.685812e+002
6.033655359987314e-005	1.688377e+002
6.034655359987314e-005	1.690196e+002
6.035655359987313e-005	1.691267e+002
6.036655359987313e-005	1.691592e+002
6.037655359987312e-005	1.691169e+002
6.038655359987312e-005	1.690000e+002
6.135155359987263e-005	1.690000e+002
6.149155359987255e-005	1.692500e+002
6.150155359987255e-005	1.695812e+002
6.151155359987254e-005	1.698377e+002
6.152155359987254e-005	1.700196e+002
6.153155359987253e-005	1.701267e+002
6.154155359987253e-005	1.701592e+002
6.155155359987252e-005	1.701169e+002
6.156155359987252e-005	1.700000e+002
6.262655359987197e-005	1.702500e+002
6.263655359987196e-005	1.705812e+002
6.264655359987195e-005	1.708377e+002
6.265655359987195e-005	1.710196e+002
6.266655359987194e-005	1.711267e+002
6.267655359987194e-005	1.711592e+002
6.268655359987193e-005	1.711169e+002
6.269655359987193e-005	1.710000e+002
6.373655359987139e-005	1.712500e+002
6.374655359987139e-005	1.715812e+002
6.375655359987138e-005	1.718377e+002
6.376655359987137e-005	1.720196e+002
6.377655359987137e-005	1.721267e+002
6.378655359987136e-005	1.721592e+002
6.379655359987136e-005	1.721169e+002
6.380655359987135e-005	1.720000e+002
6.482155359987083e-005	1.722500e+002
6.483155359987082e-005	1.725812e+002
6.484155359987082e-005	1.728377e+002
6.485155359987081e-005	1.730196e+002
6.486155359987081e-005	1.731267e+002
6.487155359987080e-005	1.731592e+002
6.488155359987080e-005	1.731169e+002
6.489155359987079e-005	1.730000e+002
6.588155359987028e-005	1.732500e+002
6.589155359987027e-005	1.735812e+002
6.590155359987027e-005	1.738377e+002
6.591155359987026e-005	1.740196e+002
6.592155359987026e-005	1.741267e+002
6.593155359987025e-005	1.741592e+002
6.594155359987025e-005	1.741169e+002
6.595155359987024e-005	1.740000e+002
6.647155359986997e-005	1.740000e+002
6.692155359986974e-005	1.742500e+002
6.693155359986974e-005	1.745812e+002
6.694155359986973e-005	1.748377e+002
6.695155359986973e-005	1.750196e+002
6.696155359986972e-005	1.751267e+002
6.697155359986972e-005	1.751592e+002
6.698155359986971e-005	1.751169e+002
6.699155359986970e-005	1.750000e+002
6.794155359986921e-005	1.752500e+002
6.795226788558350e-005	1.755819e+002
6.796298217129777e-005	1.758389e+002
6.797369645701205e-005	1.760210e+002
6.798441074272634e-005	1.761281e+002
6.799512502844062e-005	1.761603e+002
6.800583931415489e-005	1.761176e+002
6.801655359986917e-005	1.760000e+002
6.894655359986869e-005	1.762500e+002
6.895726788558298e-005	1.765819e+002
6.896798217129725e-005	1.768389e+002
6.897869645701153e-005	1.770210e+002
6.898941074272582e-005	1.771281e+002
6.900012502844010e-005	1.771603e+002
6.901083931415437e-005	1.771176e+002
6.902155359986865e-005	1.770000e+002
6.993655359986818e-005	1.772500e+002
6.994726788558246e-005	1.775819e+002
6.995798217129673e-005	1.778389e+002
6.996869645701102e-005	1.780210e+002
6.997941074272530e-005	1.781281e+002
6.999012502843959e-005	1.781603e+002
7.000083931415386e-005	1.781176e+002
7.001155359986814e-005	1.780000e+002
7.091655359986767e-005	1.782500e+002
