time	V(vquantised)
6.694310719977411e-005	1.745812e+002
6.696310719977410e-005	1.748377e+002
6.698310719977409e-005	1.750196e+002
6.700310719977408e-005	1.751267e+002
6.702310719977407e-005	1.751592e+002
6.704310719977406e-005	1.751169e+002
6.706310719977405e-005	1.750000e+002
6.794310719977359e-005	1.752500e+002
6.796453577120215e-005	1.755819e+002
6.798596434263071e-005	1.758389e+002
6.800739291405927e-005	1.760210e+002
6.802882148548784e-005	1.761281e+002
6.805025005691639e-005	1.761603e+002
6.807167862834496e-005	1.761176e+002
6.809310719977351e-005	1.760000e+002
6.894310719977307e-005	1.762500e+002
6.896453577120163e-005	1.765819e+002
6.898596434263020e-005	1.768389e+002
6.900739291405875e-005	1.770210e+002
6.902882148548732e-005	1.771281e+002
6.905025005691587e-005	1.771603e+002
6.907167862834444e-005	1.771176e+002
6.909310719977300e-005	1.770000e+002
6.993310719977256e-005	1.772500e+002
6.995453577120112e-005	1.775819e+002
6.997596434262968e-005	1.778389e+002
6.999739291405824e-005	1.780210e+002
7.001882148548681e-005	1.781281e+002
7.004025005691536e-005	1.781603e+002
7.006167862834393e-005	1.781176e+002
7.008310719977248e-005	1.780000e+002
7.091310719977205e-005	1.782500e+002
7.093453577120061e-005	1.785819e+002
7.095596434262918e-005	1.788389e+002
7.097739291405773e-005	1.790210e+002
7.099882148548630e-005	1.791281e+002
7.102025005691485e-005	1.791603e+002
7.104167862834342e-005	1.791176e+002
7.106310719977198e-005	1.790000e+002
7.150310719977175e-005	1.790000e+002
7.187310719977156e-005	1.792500e+002
7.189453577120011e-005	1.795819e+002
7.191596434262868e-005	1.798389e+002
7.193739291405723e-005	1.800210e+002
7.195882148548580e-005	1.801281e+002
7.198025005691436e-005	1.801603e+002
7.200167862834292e-005	1.801176e+002
7.202310719977148e-005	1.800000e+002
7.283310719977106e-005	1.802500e+002
7.285453577119961e-005	1.805819e+002
7.287596434262818e-005	1.808389e+002
7.289739291405674e-005	1.810210e+002
7.291882148548530e-005	1.811281e+002
7.294025005691386e-005	1.811603e+002
7.296167862834243e-005	1.811176e+002
7.298310719977098e-005	1.810000e+002
7.378310719977057e-005	1.812500e+002
7.380596434262770e-005	1.815825e+002
7.382882148548483e-005	1.818398e+002
7.385167862834197e-005	1.820221e+002
7.387453577119909e-005	1.821292e+002
7.389739291405622e-005	1.821613e+002
7.392025005691335e-005	1.821182e+002
7.394310719977048e-005	1.820000e+002
7.472310719977008e-005	1.822500e+002
7.474596434262721e-005	1.825825e+002
7.476882148548435e-005	1.828398e+002
7.479167862834148e-005	1.830221e+002
7.481453577119860e-005	1.831292e+002
7.483739291405573e-005	1.831613e+002
7.486025005691286e-005	1.831182e+002
7.488310719977000e-005	1.830000e+002
7.565310719976960e-005	1.832500e+002
7.567596434262673e-005	1.835825e+002
7.569882148548386e-005	1.838398e+002
7.572167862834100e-005	1.840221e+002
7.574453577119812e-005	1.841292e+002
7.576739291405525e-005	1.841613e+002
7.579025005691238e-005	1.841182e+002
7.581310719976952e-005	1.840000e+002
7.658310719976912e-005	1.842500e+002
7.660596434262625e-005	1.845825e+002
7.662882148548338e-005	1.848398e+002
7.665167862834052e-005	1.850221e+002
