time	V(vquantised)
5.388821485661977e-004	9.056659e+001
5.413107199947692e-004	8.825000e+001
5.433107199947693e-004	8.700000e+001
5.453107199947693e-004	8.525000e+001
5.464535771376266e-004	8.460714e+001
5.475964342804837e-004	8.396429e+001
5.487392914233409e-004	8.332143e+001
5.498821485661980e-004	8.267857e+001
5.510250057090552e-004	8.203571e+001
5.521678628519123e-004	8.139286e+001
5.533107199947695e-004	8.075000e+001
5.545964342804838e-004	8.016389e+001
5.558821485661981e-004	7.959457e+001
5.571678628519124e-004	7.904206e+001
5.584535771376269e-004	7.850635e+001
5.597392914233412e-004	7.798743e+001
5.610250057090555e-004	7.748532e+001
5.623107199947698e-004	7.700000e+001
5.640250057090555e-004	7.628709e+001
5.657392914233413e-004	7.560943e+001
5.674535771376271e-004	7.496704e+001
5.691678628519127e-004	7.435989e+001
5.708821485661985e-004	7.378801e+001
5.725964342804843e-004	7.325138e+001
5.743107199947700e-004	7.275000e+001
5.754535771376273e-004	7.214594e+001
5.765964342804844e-004	7.157657e+001
5.777392914233416e-004	7.104188e+001
5.788821485661987e-004	7.054188e+001
5.800250057090559e-004	7.007657e+001
5.811678628519130e-004	6.964594e+001
5.823107199947702e-004	6.925000e+001
5.833107199947703e-004	6.862678e+001
5.843107199947703e-004	6.800893e+001
5.853107199947703e-004	6.739643e+001
5.863107199947703e-004	6.678928e+001
5.873107199947704e-004	6.618750e+001
5.883107199947704e-004	6.559107e+001
5.893107199947704e-004	6.500000e+001
5.923107199947705e-004	6.300000e+001
5.943107199947705e-004	6.125000e+001
5.963107199947706e-004	6.000000e+001
5.983107199947706e-004	5.800000e+001
6.013107199947707e-004	5.600000e+001
6.203107199947712e-004	3.700000e+001
6.213107199947712e-004	3.625000e+001
6.223107199947712e-004	3.575000e+001
6.233107199947712e-004	3.500000e+001
6.273107199947713e-004	3.100000e+001
6.283107199947714e-004	3.025000e+001
6.293107199947714e-004	2.975000e+001
6.303107199947714e-004	2.900000e+001
6.313107199947714e-004	2.800000e+001
6.323107199947715e-004	2.725000e+001
6.333107199947715e-004	2.675000e+001
6.353107199947715e-004	2.525000e+001
6.433107199947717e-004	2.125000e+001
6.453107199947718e-004	2.075000e+001
6.463107199947718e-004	2.025000e+001
6.473107199947718e-004	2.000000e+001
6.483107199947718e-004	2.000000e+001
6.493107199947719e-004	1.975000e+001
6.503107199947719e-004	1.925000e+001
6.513107199947719e-004	1.900000e+001
6.543107199947720e-004	1.900000e+001
6.553107199947720e-004	1.875000e+001
6.563107199947720e-004	1.825000e+001
6.573107199947721e-004	1.800000e+001
6.733107199947725e-004	1.800000e+001
6.743107199947725e-004	1.775000e+001
6.753107199947725e-004	1.725000e+001
6.763107199947725e-004	1.700000e+001
6.803107199947726e-004	1.700000e+001
6.813107199947726e-004	1.675000e+001
6.823107199947727e-004	1.625000e+001
6.833107199947727e-004	1.600000e+001
6.843107199947727e-004	1.600000e+001
6.853107199947727e-004	1.575000e+001
6.863107199947728e-004	1.525000e+001
6.883107199947728e-004	1.475000e+001
6.893107199947728e-004	1.425000e+001
6.913107199947729e-004	1.375000e+001
6.923107199947729e-004	1.325000e+001
6.943107199947730e-004	1.275000e+001
7.023107199947732e-004	8.750000e+000
7.043107199947732e-004	7.250000e+000
7.093107199947733e-004	4.750000e+000
7.113107199947734e-004	3.250000e+000
7.173107199947735e-004	2.500000e-001
7.183107199947735e-004	0.000000e+000
7.243107199947737e-004	0.000000e+000
7.303107199947738e-004	0.000000e+000
7.363107199947740e-004	0.000000e+000
7.423107199947741e-004	0.000000e+000
7.483107199947743e-004	0.000000e+000
7.543107199947744e-004	0.000000e+000
7.603107199947746e-004	0.000000e+000
7.613107199947746e-004	2.500000e-001
7.643107199947747e-004	1.750000e+000
7.663107199947747e-004	2.250000e+000
7.693107199947748e-004	3.750000e+000
7.713107199947748e-004	4.250000e+000
7.743107199947749e-004	5.750000e+000
7.763107199947750e-004	6.250000e+000
7.773107199947750e-004	6.750000e+000
7.783107199947750e-004	7.000000e+000
7.793107199947750e-004	7.000000e+000
7.803107199947751e-004	7.250000e+000
7.813107199947751e-004	7.750000e+000
7.823107199947751e-004	8.000000e+000
7.843107199947752e-004	8.000000e+000
7.853107199947752e-004	8.250000e+000
7.863107199947752e-004	8.750000e+000
7.873107199947752e-004	9.000000e+000
7.895964342804896e-004	9.000000e+000
7.918821485662039e-004	9.000000e+000
7.941678628519182e-004	9.000000e+000
7.964535771376326e-004	9.000000e+000
7.987392914233470e-004	9.000000e+000
8.010250057090613e-004	9.000000e+000
8.033107199947756e-004	9.000000e+000
8.043107199947756e-004	8.750000e+000
8.053107199947757e-004	8.250000e+000
8.063107199947757e-004	8.000000e+000
8.088821485662043e-004	8.000000e+000
8.114535771376330e-004	8.000000e+000
8.140250057090616e-004	8.000000e+000
8.165964342804902e-004	8.000000e+000
8.191678628519188e-004	8.000000e+000
8.217392914233475e-004	8.000000e+000
8.243107199947761e-004	8.000000e+000
8.253107199947762e-004	8.250000e+000
8.263107199947762e-004	8.750000e+000
8.273107199947762e-004	9.000000e+000
8.283107199947762e-004	9.000000e+000
8.293107199947762e-004	9.250000e+000
8.303107199947763e-004	9.750000e+000
8.323107199947763e-004	1.025000e+001
8.403107199947765e-004	1.425000e+001
8.423107199947766e-004	1.575000e+001
8.433107199947766e-004	1.625000e+001
8.453107199947766e-004	1.775000e+001
8.463107199947767e-004	1.825000e+001
8.473107199947767e-004	1.900000e+001
8.483107199947767e-004	2.000000e+001
8.493107199947767e-004	2.075000e+001
8.503107199947768e-004	2.125000e+001
8.513107199947768e-004	2.200000e+001
8.553107199947769e-004	2.600000e+001
8.563107199947769e-004	2.675000e+001
8.573107199947769e-004	2.725000e+001
8.583107199947770e-004	2.800000e+001
8.633107199947771e-004	3.300000e+001
8.643107199947771e-004	3.375000e+001
8.653107199947771e-004	3.425000e+001
8.663107199947771e-004	3.500000e+001
8.693107199947772e-004	3.800000e+001
8.703107199947772e-004	3.875000e+001
8.713107199947773e-004	3.925000e+001
8.723107199947773e-004	4.000000e+001
8.733107199947773e-004	4.100000e+001
8.743107199947773e-004	4.175000e+001
8.753107199947774e-004	4.225000e+001
8.773107199947774e-004	4.375000e+001
8.783107199947774e-004	4.425000e+001
8.803107199947775e-004	4.575000e+001
8.813107199947775e-004	4.625000e+001
8.833107199947776e-004	4.775000e+001
8.841678628519204e-004	4.823479e+001
8.850250057090633e-004	4.867703e+001
8.858821485662062e-004	4.907673e+001
8.867392914233491e-004	4.943387e+001
8.875964342804919e-004	4.974846e+001
8.884535771376349e-004	5.002051e+001
8.893107199947777e-004	5.025000e+001
8.923107199947778e-004	5.175000e+001
8.943107199947778e-004	5.225000e+001
8.963107199947779e-004	5.300000e+001
8.971678628519207e-004	5.328571e+001
8.980250057090636e-004	5.357143e+001
8.988821485662065e-004	5.385714e+001
8.997392914233494e-004	5.414286e+001
9.005964342804923e-004	5.442857e+001
9.014535771376352e-004	5.471429e+001
9.023107199947780e-004	5.500000e+001
9.043107199947781e-004	5.525000e+001
